uspc_class,only_year,cited_num
431,2010,66
431,2011,84
431,2012,28
432,2005,4
432,2006,3
432,2007,25
432,2008,49
432,2009,130
432,2010,3
433,2004,175
433,2005,216
433,2006,192
433,2007,653
433,2008,745
433,2009,508
433,2010,208
433,2011,231
433,2012,21
434,2004,138
434,2005,170
434,2006,368
434,2007,433
434,2008,587
434,2009,183
434,2010,130
434,2011,43
434,2012,65
435,2004,378
435,2005,851
435,2006,1286
435,2007,3707
435,2008,4349
435,2009,6302
435,2010,4481
435,2011,3694
435,2012,401
436,2004,45
436,2005,148
436,2006,433
436,2007,473
436,2008,640
436,2009,902
436,2010,640
436,2011,869
436,2012,61
438,2004,82
438,2005,509
438,2006,1256
438,2007,2259
438,2008,5959
438,2009,12410
438,2010,13601
438,2011,6181
438,2012,516
439,2004,18
439,2005,22
439,2006,84
439,2007,117
439,2008,1394
439,2009,3951
439,2010,9473
439,2011,5596
439,2012,584
440,2006,21
440,2007,59
440,2008,91
440,2009,242
440,2010,127
440,2011,16
441,2006,5
441,2007,7
441,2008,161
441,2009,69
441,2010,53
441,2011,16
442,2004,24
442,2005,618
442,2006,77
442,2007,168
442,2008,149
442,2009,222
442,2010,641
442,2011,35
445,2004,1
445,2006,52
445,2007,174
445,2008,58
445,2009,193
445,2010,252
445,2011,67
445,2012,4
446,2005,8
446,2006,156
446,2007,139
446,2008,280
446,2009,665
446,2010,257
446,2011,106
449,2009,2
449,2011,6
450,2006,11
450,2007,20
450,2008,73
450,2009,242
450,2010,91
450,2011,20
450,2012,3
451,2004,23
451,2005,49
451,2006,50
451,2007,173
451,2008,661
451,2009,704
451,2010,253
451,2011,114
451,2012,25
452,2005,1
452,2006,22
452,2007,12
452,2008,23
452,2009,89
452,2010,90
452,2011,175
452,2012,39
453,2009,12
453,2010,6
454,2004,16
454,2005,34
454,2006,197
454,2007,217
454,2008,237
454,2009,70
454,2010,21
454,2011,29
455,2004,581
455,2005,2845
455,2006,6669
455,2007,11363
455,2008,18193
455,2009,18249
455,2010,10350
455,2011,7267
455,2012,1219
460,2005,2
460,2007,3
460,2008,26
460,2009,112
460,2010,115
460,2011,31
463,2004,583
463,2005,1530
463,2006,3778
463,2007,4088
463,2008,4712
463,2009,3896
463,2010,2458
463,2011,1116
463,2012,75
464,2007,8
464,2008,162
464,2009,251
464,2010,118
464,2011,37
464,2012,13
470,2008,27
470,2010,7
472,2004,35
472,2005,142
472,2006,72
472,2007,87
472,2008,100
472,2009,173
472,2010,302
472,2011,17
472,2012,22
473,2004,2
473,2005,94
473,2006,136
473,2007,482
473,2008,1169
473,2009,3443
473,2010,3154
473,2011,2339
473,2012,438
474,2004,16
474,2005,107
474,2006,146
474,2007,115
474,2008,422
474,2009,242
474,2010,74
474,2011,13
474,2012,2
475,2004,1
475,2005,19
475,2006,22
475,2007,156
475,2008,2259
475,2009,3203
475,2010,1669
475,2011,1098
475,2012,286
476,2007,402
476,2008,454
476,2009,164
477,2006,6
477,2007,127
477,2008,927
477,2009,730
477,2010,387
477,2011,68
477,2012,10
482,2004,106
482,2005,106
482,2006,86
482,2007,508
482,2008,582
482,2009,1588
482,2010,1701
482,2011,616
482,2012,89
483,2007,2
483,2008,24
483,2009,21
483,2010,15
483,2011,2
483,2012,2
492,2005,2
492,2006,9
492,2007,23
492,2008,28
492,2009,40
492,2010,7
492,2011,13
493,2004,7
493,2005,16
493,2006,16
493,2007,7
493,2008,95
493,2009,264
493,2010,77
493,2011,48
493,2012,22
494,2006,2
494,2007,24
494,2008,144
494,2009,128
494,2010,81
494,2011,27
494,2012,4
501,2005,18
501,2006,11
501,2007,68
501,2008,245
501,2009,378
501,2010,300
501,2011,95
501,2012,13
502,2004,17
502,2005,75
502,2006,100
502,2007,396
502,2008,419
502,2009,800
502,2010,690
502,2011,292
502,2012,22
503,2006,38
503,2007,13
503,2008,73
503,2009,91
503,2010,4
504,2004,23
504,2005,31
504,2006,29
504,2007,79
504,2008,216
504,2009,62
504,2010,36
504,2011,65
505,2006,1
505,2007,8
505,2008,48
505,2009,38
505,2010,46
505,2011,28
505,2012,3
506,2004,1
506,2005,3
506,2006,37
506,2007,62
506,2008,151
506,2009,18
506,2010,61
506,2011,47
507,2004,47
507,2005,71
507,2006,123
507,2007,325
507,2008,298
507,2009,507
507,2010,701
507,2011,96
507,2012,66
508,2004,5
508,2005,16
508,2006,74
508,2007,78
508,2008,106
508,2009,239
508,2010,150
508,2011,39
508,2012,3
510,2004,15
510,2005,27
510,2006,45
510,2007,113
510,2008,289
510,2009,546
510,2010,517
510,2011,367
510,2012,112
512,2007,8
512,2008,2
512,2009,12
512,2010,2
512,2011,1
514,2004,418
514,2005,1084
514,2006,1780
514,2007,3457
514,2008,6243
514,2009,9710
514,2010,7354
514,2011,3978
514,2012,673
516,2004,1
516,2005,1
516,2006,30
516,2007,26
516,2008,43
516,2009,35
516,2010,47
516,2011,27
518,2005,9
518,2007,41
518,2008,69
518,2009,194
518,2010,83
518,2011,8
518,2012,1
521,2004,4
521,2005,18
521,2006,31
521,2007,129
521,2008,94
521,2009,208
521,2010,150
521,2011,40
521,2012,7
522,2004,36
522,2005,14
522,2006,4
522,2007,16
522,2008,124
522,2009,154
522,2010,250
522,2011,100
522,2012,1
523,2004,22
523,2005,105
523,2006,48
523,2007,175
523,2008,215
523,2009,451
523,2010,268
523,2011,176
523,2012,33
524,2004,31
524,2005,66
524,2006,270
524,2007,303
524,2008,799
524,2009,1188
524,2010,828
524,2011,468
525,2004,25
525,2005,103
525,2006,192
525,2007,325
525,2008,703
525,2009,917
525,2010,703
525,2011,287
525,2012,12
526,2004,4
526,2005,12
526,2006,45
526,2007,278
526,2008,295
526,2009,531
526,2010,507
526,2011,298
526,2012,101
527,2006,1
527,2008,12
527,2009,6
527,2011,4
528,2004,67
528,2005,78
528,2006,184
528,2007,207
528,2008,369
528,2009,590
528,2010,966
528,2011,324
528,2012,53
530,2004,34
530,2005,170
530,2006,284
530,2007,804
530,2008,1324
530,2009,1613
530,2010,897
530,2011,344
530,2012,35
532,2008,6
534,2004,3
534,2007,2
534,2008,15
534,2009,27
534,2010,15
534,2011,6
536,2004,104
536,2005,107
536,2006,269
536,2007,604
536,2008,1049
536,2009,1166
536,2010,1606
536,2011,710
536,2012,29
540,2005,27
540,2006,2
540,2007,34
540,2008,63
540,2009,156
540,2010,68
540,2011,78
544,2004,33
544,2005,6
544,2006,42
544,2007,264
544,2008,428
544,2009,503
544,2010,585
544,2011,324
544,2012,26
546,2004,28
546,2005,14
546,2006,192
546,2007,237
546,2008,686
546,2009,744
546,2010,766
546,2011,280
546,2012,86
548,2005,8
548,2006,164
548,2007,145
548,2008,277
548,2009,603
548,2010,556
548,2011,357
548,2012,6
549,2005,24
549,2006,8
549,2007,68
549,2008,145
549,2009,256
549,2010,199
549,2011,119
549,2012,30
552,2004,1
552,2007,3
552,2008,7
552,2009,74
552,2010,6
552,2011,15
554,2005,30
554,2006,1
554,2007,20
554,2008,79
554,2009,158
554,2010,184
554,2011,187
554,2012,16
556,2004,5
556,2006,22
556,2007,21
556,2008,107
556,2009,133
556,2010,109
556,2011,98
556,2012,4
558,2006,1
558,2007,21
558,2008,51
558,2009,170
558,2010,27
558,2011,16
560,2004,3
560,2005,18
560,2006,32
560,2007,6
560,2008,161
560,2009,109
560,2010,102
560,2011,72
560,2012,3
562,2004,1
562,2006,25
562,2007,57
562,2008,138
562,2009,208
562,2010,162
562,2011,68
562,2012,18
564,2005,16
564,2006,29
564,2007,141
564,2008,171
564,2009,297
564,2010,186
564,2011,88
564,2012,23
568,2005,11
568,2006,8
568,2007,40
568,2008,120
568,2009,282
568,2010,432
568,2011,153
568,2012,18
570,2005,11
570,2006,8
570,2007,83
570,2008,166
570,2009,220
570,2010,162
570,2011,17
570,2012,33
585,2004,1
585,2005,25
585,2006,104
585,2007,272
585,2008,704
585,2009,936
585,2010,479
585,2011,292
585,2012,85
588,2005,5
588,2006,3
588,2007,21
588,2008,30
588,2009,35
588,2010,50
588,2011,2
600,2004,3232
600,2005,4643
600,2006,10209
600,2007,15004
600,2008,10157
600,2009,15022
600,2010,7119
600,2011,3303
600,2012,1123
601,2004,4
601,2005,43
601,2006,454
601,2007,611
601,2008,592
601,2009,342
601,2010,224
601,2011,50
602,2004,126
602,2005,117
602,2006,98
602,2007,297
602,2008,809
602,2009,1165
602,2010,1433
602,2011,269
602,2012,9
604,2004,1037
604,2005,2940
604,2006,4529
604,2007,5812
604,2008,9365
604,2009,11412
604,2010,8556
604,2011,3116
604,2012,134
606,2004,3568
606,2005,10376
606,2006,14045
606,2007,20009
606,2008,24695
606,2009,23224
606,2010,11152
606,2011,7707
606,2012,807
607,2004,789
607,2005,2080
607,2006,5130
607,2007,6026
607,2008,5108
607,2009,6030
607,2010,3529
607,2011,1873
607,2012,241
623,2004,2086
623,2005,4943
623,2006,3831
623,2007,6921
623,2008,7970
623,2009,9749
623,2010,6031
623,2011,1850
623,2012,455
700,2004,398
700,2005,602
700,2006,1272
700,2007,4043
700,2008,6375
700,2009,7566
700,2010,4900
700,2011,1050
700,2012,441
701,2004,105
701,2005,314
701,2006,1536
701,2007,4403
701,2008,11757
701,2009,7881
701,2010,3927
701,2011,3370
701,2012,847
702,2004,199
702,2005,307
702,2006,821
702,2007,1080
702,2008,4533
702,2009,3742
702,2010,2709
702,2011,2291
702,2012,340
703,2004,140
703,2005,119
703,2006,404
703,2007,1007
703,2008,1733
703,2009,1454
703,2010,464
703,2011,316
703,2012,6
704,2004,584
704,2005,1134
704,2006,2109
704,2007,3980
704,2008,4251
704,2009,3180
704,2010,2075
704,2011,1955
704,2012,1666
705,2004,1401
705,2005,2664
705,2006,3703
705,2007,6051
705,2008,8579
705,2009,6668
705,2010,5261
705,2011,4746
705,2012,935
706,2005,19
706,2006,146
706,2007,927
706,2008,2606
706,2009,1892
706,2010,519
706,2011,736
706,2012,17
707,2004,1098
707,2005,1885
707,2006,4206
707,2007,7274
707,2008,12287
707,2009,8648
707,2010,8010
707,2011,3483
707,2012,503
708,2004,3
708,2005,23
708,2006,97
708,2007,376
708,2008,333
708,2009,79
708,2010,20
708,2011,29
709,2004,3269
709,2005,4122
709,2006,4804
709,2007,10173
709,2008,9402
709,2009,7828
709,2010,7503
709,2011,5907
709,2012,1205
710,2004,73
710,2005,160
710,2006,580
710,2007,563
710,2008,1637
710,2009,2760
710,2010,1767
710,2011,990
710,2012,72
711,2004,229
711,2005,333
711,2006,685
711,2007,2528
711,2008,4483
711,2009,4911
711,2010,2009
711,2011,1407
711,2012,296
712,2004,136
712,2005,96
712,2006,157
712,2007,317
712,2008,1005
712,2009,440
712,2010,130
712,2011,43
713,2004,800
713,2005,1302
713,2006,2015
713,2007,3118
713,2008,5478
713,2009,4935
713,2010,2025
713,2011,1340
713,2012,145
714,2004,5
714,2005,138
714,2006,662
714,2007,3572
714,2008,6043
714,2009,5966
714,2010,2761
714,2011,1435
714,2012,288
715,2004,1114
715,2005,2297
715,2006,2091
715,2007,5641
715,2008,5574
715,2009,3732
715,2010,1170
715,2011,366
716,2004,7
716,2005,60
716,2006,101
716,2007,350
716,2008,2106
716,2009,2424
716,2010,1271
716,2011,479
716,2012,33
717,2004,428
717,2005,929
717,2006,2424
717,2007,5304
717,2008,3695
717,2009,850
717,2010,306
717,2011,129
717,2012,39
718,2004,281
718,2005,605
718,2006,708
718,2007,1552
718,2008,1598
718,2009,775
718,2010,260
718,2011,39
718,2012,18
719,2004,105
719,2005,177
719,2006,502
719,2007,902
719,2008,537
719,2009,239
719,2010,266
719,2011,150
719,2012,31
720,2006,9
720,2007,44
720,2008,179
720,2009,137
720,2010,122
720,2011,67
720,2012,1
725,2004,643
725,2005,641
725,2006,1488
725,2007,1677
725,2008,1950
725,2009,883
725,2010,967
725,2011,165
725,2012,4
726,2004,666
726,2005,1882
726,2006,3409
726,2007,4965
726,2008,4477
726,2009,2270
726,2010,1891
726,2011,667
726,2012,98
800,2004,12
800,2005,46
800,2006,60
800,2007,260
800,2008,472
800,2009,1643
800,2010,1484
800,2011,412
800,2012,30
850,2007,45
850,2008,109
850,2009,76
850,2010,89
850,2011,18
977,2006,3
977,2007,4
977,2008,11
977,2009,8
977,2010,14
999,2009,64
D07,2008,3
D22,2010,8
2,2004,4
2,2005,3
2,2007,11
2,2008,16
2,2009,7
2,2010,30
2,2011,256
2,2012,333
2,2013,501
2,2014,844
2,2015,678
2,2016,290
2,2017,7
4,2008,1
4,2009,5
4,2010,21
4,2011,25
4,2012,99
4,2013,459
4,2014,480
4,2015,462
4,2016,213
4,2017,13
5,2006,3
5,2007,39
5,2008,5
5,2009,12
5,2010,59
5,2011,77
5,2012,427
5,2013,1044
5,2014,1676
5,2015,843
5,2016,532
5,2017,39
7,2012,15
7,2013,9
7,2014,27
7,2015,48
8,2007,3
8,2008,1
8,2010,21
8,2011,10
8,2012,19
8,2013,101
8,2014,469
8,2015,199
8,2016,132
12,2011,4
12,2012,1
12,2013,12
12,2014,70
12,2015,54
12,2016,9
14,2011,2
14,2012,3
14,2014,19
14,2015,77
14,2016,39
14,2017,3
15,2007,1
15,2008,9
15,2009,7
15,2010,19
15,2011,89
15,2012,455
15,2013,967
15,2014,1719
15,2015,1575
15,2016,209
15,2017,39
16,2008,31
16,2011,2
16,2012,19
16,2013,54
16,2014,665
16,2015,628
16,2016,310
19,2014,21
19,2015,10
19,2016,2
23,2014,4
23,2015,14
23,2016,11
24,2007,4
24,2011,24
24,2012,75
24,2013,284
24,2014,891
24,2015,512
24,2016,270
24,2017,9
26,2014,3
26,2016,1
27,2010,1
27,2013,15
27,2014,23
27,2015,52
27,2016,19
27,2017,8
28,2013,224
28,2014,13
28,2015,3
29,2004,1
29,2007,57
29,2008,8
29,2009,45
29,2010,40
29,2011,829
29,2012,632
29,2013,2364
29,2014,3483
29,2015,2284
29,2016,1172
29,2017,113
30,2008,111
30,2009,12
30,2010,19
30,2011,191
30,2012,218
30,2013,311
30,2014,624
30,2015,587
30,2016,147
33,2008,3
33,2011,7
33,2012,4
33,2013,121
33,2014,1048
33,2015,1017
33,2016,176
33,2017,12
34,2007,2
34,2008,1
34,2009,36
34,2010,5
34,2011,10
34,2012,68
34,2013,183
34,2014,652
34,2015,712
34,2016,369
34,2017,28
36,2005,5
36,2008,16
36,2009,47
36,2010,39
36,2011,113
36,2012,233
36,2013,810
36,2014,1291
36,2015,1506
36,2016,179
36,2017,19
37,2011,4
37,2012,22
37,2013,41
37,2014,377
37,2015,324
37,2016,86
38,2012,2
38,2013,2
38,2014,1
38,2015,37
38,2016,10
40,2007,5
40,2009,1
40,2010,7
40,2011,11
40,2012,15
40,2013,103
40,2014,139
40,2015,337
40,2016,264
40,2017,11
42,2007,3
42,2010,110
42,2012,184
42,2013,150
42,2014,548
42,2015,1392
42,2016,977
42,2017,55
43,2008,11
43,2009,1
43,2010,6
43,2011,15
43,2012,40
43,2013,172
43,2014,409
43,2015,260
43,2016,101
44,2008,5
44,2009,7
44,2010,43
44,2011,19
44,2012,90
44,2013,132
44,2014,283
44,2015,224
44,2016,40
47,2009,1
47,2010,10
47,2011,5
47,2012,62
47,2013,128
47,2014,138
47,2015,206
47,2016,23
47,2017,7
48,2009,1
48,2010,18
48,2011,5
48,2012,32
48,2013,153
48,2014,470
48,2015,214
48,2016,79
48,2017,1
49,2006,1
49,2007,3
49,2008,1
49,2009,4
49,2010,17
49,2011,46
49,2012,30
49,2013,88
49,2014,458
49,2015,876
49,2016,378
49,2017,13
51,2009,1
51,2010,18
51,2011,7
51,2012,79
51,2013,70
51,2014,418
51,2015,368
51,2016,5
52,2005,2
52,2007,7
52,2008,4
52,2009,18
52,2010,38
52,2011,124
52,2012,438
52,2013,608
52,2014,2547
52,2015,5069
52,2016,3490
52,2017,205
53,2008,5
53,2009,40
53,2010,20
53,2011,72
53,2012,245
53,2013,584
53,2014,427
53,2015,113
53,2016,19
53,2017,1
54,2012,4
54,2013,7
54,2014,12
54,2015,8
55,2009,3
55,2010,1
55,2011,7
55,2012,21
55,2013,189
55,2014,1279
55,2015,306
55,2016,40
55,2017,16
56,2009,4
56,2011,113
56,2012,36
56,2013,283
56,2014,683
56,2015,674
56,2016,131
56,2017,8
57,2012,8
57,2013,9
57,2014,93
57,2015,21
57,2016,22
59,2014,12
59,2015,30
59,2016,15
59,2017,10
60,2007,19
60,2008,45
60,2009,108
60,2010,179
60,2011,692
60,2012,2112
60,2013,5415
60,2014,5596
60,2015,3023
60,2016,563
60,2017,86
62,2005,1
62,2006,2
62,2007,8
62,2008,50
62,2009,155
62,2010,129
62,2011,434
62,2012,817
62,2013,1149
62,2014,2023
62,2015,1278
62,2016,289
62,2017,28
63,2012,8
63,2013,5
63,2014,24
63,2015,23
63,2016,11
63,2017,5
65,2009,17
65,2010,15
65,2011,48
65,2012,141
65,2013,113
65,2014,483
65,2015,756
65,2016,111
66,2011,3
66,2012,10
66,2013,192
66,2014,161
66,2015,165
66,2016,36
68,2010,6
68,2011,61
68,2012,27
68,2013,114
68,2014,111
68,2015,83
68,2016,23
69,2014,4
69,2015,2
70,2010,5
70,2011,35
70,2012,78
70,2013,155
70,2014,354
70,2015,471
70,2016,181
70,2017,13
71,2011,10
71,2012,7
71,2013,69
71,2014,150
71,2015,95
71,2016,135
72,2008,12
72,2009,58
72,2010,16
72,2011,54
72,2012,107
72,2013,235
72,2014,367
72,2015,290
72,2016,90
73,2008,30
73,2009,10
73,2010,14
73,2011,110
73,2012,659
73,2013,2867
73,2014,5831
73,2015,5181
73,2016,1221
73,2017,46
74,2004,2
74,2006,6
74,2007,7
74,2009,19
74,2010,87
74,2011,138
74,2012,375
74,2013,857
74,2014,1294
74,2015,1644
74,2016,537
74,2017,3
75,2008,4
75,2009,5
75,2010,6
75,2011,5
75,2012,16
75,2013,119
75,2014,196
75,2015,271
75,2016,14
75,2017,4
76,2007,1
76,2009,4
76,2011,12
76,2012,17
76,2013,21
76,2014,20
76,2015,11
79,2014,2
81,2010,4
81,2011,5
81,2012,71
81,2013,194
81,2014,623
81,2015,325
81,2016,70
81,2017,2
82,2010,16
82,2011,3
82,2012,5
82,2013,60
82,2014,137
82,2015,56
82,2016,13
82,2017,1
83,2007,10
83,2008,11
83,2009,16
83,2010,54
83,2011,71
83,2012,88
83,2013,329
83,2014,400
83,2015,389
83,2016,251
83,2017,11
84,2009,1
84,2011,11
84,2012,20
84,2013,57
84,2014,429
84,2015,880
84,2016,808
84,2017,59
86,2011,1
86,2013,13
86,2014,26
86,2015,106
86,2016,25
87,2013,34
87,2014,87
87,2015,15
87,2016,10
89,2010,4
89,2011,8
89,2012,110
89,2013,115
89,2014,357
89,2015,666
89,2016,381
89,2017,24
91,2007,2
91,2011,1
91,2012,6
91,2013,48
91,2014,67
91,2015,127
92,2010,4
92,2011,3
92,2012,25
92,2013,141
92,2014,307
92,2015,111
92,2016,10
95,2009,1
95,2010,2
95,2011,25
95,2012,57
95,2013,218
95,2014,836
95,2015,1304
95,2016,263
95,2017,24
96,2009,2
96,2010,6
96,2011,2
96,2012,20
96,2013,71
96,2014,609
96,2015,684
96,2016,65
96,2017,6
99,2005,1
99,2007,9
99,2009,43
99,2010,60
99,2011,73
99,2012,191
99,2013,393
99,2014,732
99,2015,362
99,2016,100
100,2011,17
100,2012,20
100,2013,52
100,2014,38
100,2015,61
100,2016,37
101,2007,3
101,2009,5
101,2010,10
101,2011,31
101,2012,96
101,2013,50
101,2014,353
101,2015,239
101,2016,83
101,2017,4
102,2006,2
102,2007,3
102,2012,5
102,2013,162
102,2014,325
102,2015,775
102,2016,176
102,2017,5
104,2013,26
104,2014,180
104,2015,136
104,2016,209
105,2009,15
105,2011,6
105,2012,6
105,2013,11
105,2014,206
105,2015,102
105,2016,40
106,2005,3
106,2006,9
106,2008,1
106,2009,5
106,2010,7
106,2011,20
106,2012,46
106,2013,116
106,2014,421
106,2015,555
106,2016,340
106,2017,21
108,2010,2
108,2011,14
108,2012,4
108,2013,77
108,2014,165
108,2015,582
108,2016,455
108,2017,72
109,2009,1
109,2010,5
109,2011,1
109,2012,3
109,2013,18
109,2014,33
109,2015,12
109,2016,6
110,2008,2
110,2009,4
110,2010,4
110,2011,14
110,2012,7
110,2013,101
110,2014,30
110,2015,10
110,2016,27
111,2012,12
111,2013,64
111,2014,308
111,2015,624
111,2016,99
112,2013,52
112,2014,171
112,2015,115
112,2016,70
114,2009,1
114,2011,12
114,2012,7
114,2013,99
114,2014,193
114,2015,563
114,2016,159
114,2017,43
116,2012,14
116,2013,26
116,2014,214
116,2015,113
116,2016,35
116,2017,17
117,2009,26
117,2010,14
117,2011,65
117,2012,32
117,2013,124
117,2014,252
117,2015,195
117,2016,14
117,2017,2
118,2006,15
118,2007,17
118,2008,7
118,2009,32
118,2010,318
118,2011,94
118,2012,554
118,2013,868
118,2014,512
118,2015,761
118,2016,119
119,2007,3
119,2008,2
119,2009,14
119,2010,7
119,2011,45
119,2012,163
119,2013,360
119,2014,822
119,2015,655
119,2016,661
119,2017,53
122,2009,4
122,2010,29
122,2011,59
122,2012,24
122,2013,93
122,2014,100
122,2015,68
122,2016,20
123,2007,1
123,2008,2
123,2009,10
123,2010,34
123,2011,150
123,2012,517
123,2013,2265
123,2014,3410
123,2015,3457
123,2016,813
123,2017,97
124,2009,1
124,2011,5
124,2012,12
124,2013,155
124,2014,334
124,2015,468
124,2016,426
124,2017,6
125,2007,1
125,2012,43
125,2013,13
125,2014,28
125,2015,62
125,2016,32
125,2017,4
126,2007,7
126,2008,17
126,2009,20
126,2010,39
126,2011,94
126,2012,116
126,2013,259
126,2014,321
126,2015,265
126,2016,78
127,2010,2
127,2011,1
127,2013,50
127,2014,105
127,2015,112
127,2016,51
127,2017,3
128,2005,1
128,2006,3
128,2007,24
128,2008,50
128,2009,231
128,2010,371
128,2011,398
128,2012,1184
128,2013,2615
128,2014,2017
128,2015,962
128,2016,569
128,2017,80
131,2006,7
131,2009,2
131,2010,125
131,2011,110
131,2012,96
131,2013,1701
131,2014,823
131,2015,196
131,2016,476
132,2009,1
132,2010,13
132,2011,4
132,2012,17
132,2013,60
132,2014,174
132,2015,115
132,2016,32
132,2017,8
134,2005,1
134,2009,9
134,2010,19
134,2011,60
134,2012,460
134,2013,505
134,2014,401
134,2015,440
134,2016,125
134,2017,69
135,2007,1
135,2010,2
135,2011,12
135,2012,25
135,2013,136
135,2014,220
135,2015,397
135,2016,247
135,2017,39
136,2005,3
136,2007,5
136,2008,52
136,2009,10
136,2010,127
136,2011,231
136,2012,118
136,2013,386
136,2014,366
136,2015,263
136,2016,106
136,2017,7
137,2007,7
137,2009,12
137,2010,27
137,2011,215
137,2012,267
137,2013,1081
137,2014,2653
137,2015,1509
137,2016,466
137,2017,32
138,2006,1
138,2010,1
138,2011,9
138,2012,34
138,2013,147
138,2014,188
138,2015,406
138,2016,86
138,2017,13
139,2012,1
139,2013,43
139,2014,60
139,2015,124
139,2016,79
139,2017,3
140,2009,5
140,2010,10
140,2011,44
140,2012,40
140,2013,12
140,2014,46
140,2015,2
140,2016,18
141,2008,3
141,2011,24
141,2012,144
141,2013,486
141,2014,1353
141,2015,976
141,2016,370
141,2017,15
142,2017,15
144,2010,2
144,2011,22
144,2012,46
144,2013,45
144,2014,15
144,2015,1
144,2016,3
148,2007,5
148,2008,14
148,2009,2
148,2010,21
148,2011,52
148,2012,111
148,2013,396
148,2014,423
148,2015,174
148,2016,61
148,2017,11
149,2011,5
149,2012,4
149,2013,4
149,2014,13
149,2015,3
149,2016,3
149,2017,2
150,2012,7
150,2013,52
150,2014,66
150,2015,93
150,2016,1
152,2006,1
152,2008,1
152,2009,11
152,2010,19
152,2011,34
152,2012,25
152,2013,231
152,2014,504
152,2015,279
152,2016,169
152,2017,2
156,2005,3
156,2006,3
156,2007,3
156,2008,23
156,2009,61
156,2010,120
156,2011,93
156,2012,535
156,2013,1185
156,2014,1820
156,2015,1405
156,2016,470
156,2017,17
157,2011,9
157,2012,14
